ID,Date/Time,StuckPipe,BPOS,HKLD,STOR,FLWI,RPM,SPPA
0,2013-10-15 08:55:00,,10.8234,58.8718,19.6,1334.9634,39.22,142.2581
0,2013-10-15 08:55:00,,10.8234,59.1076,13.32,942.0377,22.45,126.3237
0,2013-10-15 08:55:00,,10.8234,60.0602,6.52,348.5229,5.66,89.7091
0,2013-10-15 08:55:00,,10.8234,61.5117,3.35,149.5616,6.74,52.4319
0,2013-10-15 08:55:00,,10.8234,62.8452,2.39,0.0,0.07,26.5228
0,2013-10-15 08:55:00,,10.8234,63.1809,2.09,0.0,-0.14,16.0882
0,2013-10-15 08:56:00,,10.8234,63.258,2.09,0.0,-0.13,14.4087
0,2013-10-15 08:56:00,,10.8234,63.2897,2.09,0.0,-0.13,14.2494
0,2013-10-15 08:56:00,,10.8234,63.5165,0.02,0.0,1.49,14.268
0,2013-10-15 08:56:00,,10.7655,25.3966,0.61,0.0,-0.13,14.3211
0,2013-10-15 08:56:00,,10.7655,15.2316,-0.01,0.0,-0.13,14.3466
0,2013-10-15 08:56:00,,10.7655,16.225,1.58,0.0,2.15,14.3625
0,2013-10-15 08:57:00,,10.7655,15.3541,-0.02,0.0,-0.14,14.3349
0,2013-10-15 08:57:00,,10.7655,15.7442,0.57,0.0,-0.06,14.3852
0,2013-10-15 08:57:00,,10.7655,13.948,0.16,0.0,11.17,12.7063
0,2013-10-15 08:57:00,,10.7655,13.449,0.31,0.0,11.16,11.4453
0,2013-10-15 08:57:00,,10.7655,12.9274,0.43,0.0,11.17,10.0946
0,2013-10-15 08:57:00,,10.7655,14.3607,-0.01,0.0,-0.13,4.3982
0,2013-10-15 08:58:00,,10.8631,15.1273,-0.01,0.0,-0.14,0.4213
0,2013-10-15 08:58:00,,10.796,14.4469,-0.01,0.0,-0.14,0.4164
0,2013-10-15 08:58:00,,10.796,14.5603,-0.01,0.0,-0.14,0.4171
0,2013-10-15 08:58:00,,10.796,15.9166,3.36,0.0,3.2,0.4447
0,2013-10-15 08:58:00,,10.796,15.7442,-0.01,0.0,-0.14,0.3868
0,2013-10-15 08:58:00,,10.796,16.0662,0.12,0.0,11.16,0.4226
0,2013-10-15 08:59:00,,10.796,15.9982,-0.02,0.0,-0.14,0.4488
0,2013-10-15 08:59:00,,10.796,15.6807,1.92,0.0,6.34,0.4137
0,2013-10-15 08:59:00,,10.796,16.1434,0.43,0.0,10.79,0.4151
0,2013-10-15 08:59:00,,10.796,15.1953,0.21,0.0,11.16,0.413
0,2013-10-15 08:59:00,,10.9362,13.4309,0.18,0.0,11.17,0.4178
0,2013-10-15 08:59:00,,11.2624,13.5488,-0.02,0.0,-0.14,0.422
0,2013-10-15 09:00:00,,11.5611,13.5488,-0.02,0.0,-0.14,0.4213
0,2013-10-15 09:00:00,,11.8567,13.5307,-0.02,0.0,-0.14,0.4213
0,2013-10-15 09:00:00,,12.1524,14.1521,-0.02,0.0,-0.14,0.4095
0,2013-10-15 09:00:00,,12.195,15.1137,-0.02,0.0,-0.14,0.4082
0,2013-10-15 09:00:00,,12.195,15.4675,-0.01,0.0,-0.14,0.4075
0,2013-10-15 09:00:00,,9.0251,19.1597,-0.02,0.0,-0.14,0.4006
0,2013-10-15 09:01:00,,2.792,17.0415,-0.02,0.0,-0.14,0.3964
0,2013-10-15 09:01:00,,1.8136,14.8325,-0.01,0.0,-0.14,0.4047
0,2013-10-15 09:01:00,,3.7399,14.9549,-0.01,0.0,-0.14,0.4054
0,2013-10-15 09:01:00,,3.7399,14.9912,-0.01,0.0,-0.13,0.4054
0,2013-10-15 09:01:00,,3.7399,15.6807,-0.01,0.0,-0.14,0.3999
0,2013-10-15 09:01:00,,3.7399,15.6625,-0.02,0.0,-0.14,0.4013
0,2013-10-15 09:02:00,,2.3774,17.9487,-0.02,0.0,-0.14,0.393
0,2013-10-15 09:02:00,,1.3198,14.8325,1.33,0.0,8.02,0.3958
0,2013-10-15 09:02:00,,1.3198,14.9096,0.11,0.0,11.17,0.3909
0,2013-10-15 09:02:00,,1.3228,13.6758,0.09,0.0,11.17,0.3902
0,2013-10-15 09:02:00,,1.1979,14.6284,0.11,0.0,11.16,0.3875
0,2013-10-15 09:02:00,,1.3746,13.635,0.08,0.0,11.16,0.3771
0,2013-10-15 09:03:00,,1.4051,15.345,0.09,0.0,11.16,0.3792
0,2013-10-15 09:03:00,,1.3899,15.3314,0.12,0.0,11.17,0.3765
0,2013-10-15 09:03:00,,1.3106,13.7529,0.05,0.0,11.17,0.3765
0,2013-10-15 09:03:00,,1.271,16.3293,0.11,0.0,11.16,0.3765
0,2013-10-15 09:03:00,,1.1552,15.3586,0.07,0.0,11.16,0.3709
0,2013-10-15 09:03:00,,0.9723,15.3995,0.08,0.0,11.16,0.3689
0,2013-10-15 09:04:00,,0.9571,15.2407,0.08,0.0,11.17,0.3696
0,2013-10-15 09:04:00,,0.9479,14.7372,0.06,0.0,11.17,0.3744
0,2013-10-15 09:04:00,,0.9388,15.3178,0.29,0.0,11.16,0.3771
0,2013-10-15 09:04:00,,0.9388,15.3813,1.56,0.0,-0.14,0.3716
0,2013-10-15 09:04:00,,0.9388,16.6695,-0.01,0.0,-0.14,0.3696
0,2013-10-15 09:04:00,,0.9388,16.8011,9.51,0.0,-0.07,0.364
0,2013-10-15 09:05:00,,0.9388,16.7693,1.62,0.0,-0.09,0.3599
0,2013-10-15 09:05:00,,0.9388,16.733,-0.01,0.0,-0.14,0.3634
0,2013-10-15 09:05:00,,0.9388,17.0233,-0.01,0.0,-0.14,0.3592
0,2013-10-15 09:05:00,,1.1278,61.4255,0.26,0.0,7.54,0.3861
0,2013-10-15 09:05:00,,1.1674,64.9181,0.5,0.0,-0.14,0.382
0,2013-10-15 09:05:00,,1.1674,65.222,-0.01,0.0,-0.14,0.3758
0,2013-10-15 09:06:00,,1.1674,64.5281,22.73,0.0,28.44,0.3833
0,2013-10-15 09:06:00,,1.1674,66.0431,22.86,0.0,28.44,0.3833
0,2013-10-15 09:06:00,,1.1674,65.662,22.47,0.0,28.44,0.5364
0,2013-10-15 09:06:00,,1.1674,65.8571,22.62,228.3739,28.44,1.119
0,2013-10-15 09:06:00,,1.1674,65.5849,22.91,439.6378,28.45,23.8648
0,2013-10-15 09:06:00,,1.1674,65.1631,23.61,515.8381,28.45,35.7659
0,2013-10-15 09:07:00,,1.1674,64.0518,23.66,682.207,28.45,47.5276
0,2013-10-15 09:07:00,,1.1674,63.5256,23.19,850.7714,28.44,57.3485
0,2013-10-15 09:07:00,,1.1674,62.9994,22.97,859.5156,28.44,64.6632
0,2013-10-15 09:07:00,,1.1674,62.6683,22.74,860.0456,28.45,68.3919
0,2013-10-15 09:07:00,,1.1674,62.3417,22.56,1035.083,28.44,74.4089
0,2013-10-15 09:07:00,,1.1674,61.8428,22.6,1299.4562,28.45,88.5218
0,2013-10-15 09:08:00,,1.1674,61.1488,22.52,1422.0657,28.45,105.4222
0,2013-10-15 09:08:00,,1.1674,60.3868,22.39,1448.7908,28.44,119.1669
0,2013-10-15 09:08:00,,1.1674,59.7699,22.18,1442.8855,28.44,129.6077
0,2013-10-15 09:08:00,,1.1674,58.1596,22.23,1437.7373,28.45,136.47
0,2013-10-15 09:08:00,,1.1674,58.9761,22.09,1435.7689,28.45,140.4166
0,2013-10-15 09:08:00,,1.1674,58.8083,22.07,1433.3083,28.45,143.6626
0,2013-10-15 09:09:00,,1.1674,57.4429,21.86,1432.3621,28.44,146.0778
0,2013-10-15 09:09:00,,1.1674,58.5633,21.86,1431.3778,28.44,147.3527
0,2013-10-15 09:09:00,,1.1674,58.4499,21.65,1430.8857,28.45,148.6558
0,2013-10-15 09:09:00,,1.1674,58.3637,21.69,1430.3937,28.44,149.2908
0,2013-10-15 09:09:00,,1.1674,58.3048,23.04,1430.3937,44.59,149.3915
0,2013-10-15 09:09:00,,1.1674,58.146,24.05,1429.4473,50.97,150.8221
0,2013-10-15 09:10:00,,1.1674,57.9782,24.68,1429.3716,59.26,151.8922
0,2013-10-15 09:10:00,,1.1674,57.8557,23.9,1428.9174,59.72,152.7775
0,2013-10-15 09:10:00,,1.1674,57.3295,23.64,1428.463,59.25,153.3649
0,2013-10-15 09:10:00,,1.1674,57.7015,23.42,1427.9709,59.25,153.8448
0,2013-10-15 09:10:00,,1.1674,57.6924,23.49,1428.0466,59.25,154.1116
0,2013-10-15 09:10:00,,1.2497,56.4269,26.07,1426.4946,59.25,153.4311
0,2013-10-15 09:11:00,,1.3045,57.4974,25.46,1425.0562,59.25,154.0627
0,2013-10-15 09:11:00,,1.3442,58.1233,25.96,1426.4946,59.25,154.2999
0,2013-10-15 09:11:00,,1.3899,58.6495,26.33,1427.6302,59.26,154.3495
0,2013-10-15 09:11:00,,1.4295,59.0577,26.15,1427.9709,59.25,154.4295
0,2013-10-15 09:11:00,,1.4722,59.4614,26.22,1427.9709,59.25,154.5418
0,2013-10-15 09:11:00,,1.5118,59.9921,26.57,1427.9709,59.25,154.5177
0,2013-10-15 09:12:00,,1.5545,60.4094,26.61,1427.9709,59.26,154.6329
0,2013-10-15 09:12:00,,1.5941,61.0036,26.98,1426.4946,59.25,154.8769
0,2013-10-15 09:12:00,,1.6398,61.0445,26.56,1426.9868,59.25,154.8962
0,2013-10-15 09:12:00,,1.6764,61.1715,26.9,1426.911,59.24,154.7149
0,2013-10-15 09:12:00,,1.716,61.2395,26.55,1426.0404,59.25,155.0004
0,2013-10-15 09:12:00,,1.7526,61.5162,27.24,1426.1918,59.26,154.8328
0,2013-10-15 09:13:00,,1.7983,61.3574,27.15,1426.0404,59.25,155.1458
0,2013-10-15 09:13:00,,1.8349,61.6069,26.91,1425.624,59.25,155.1307
0,2013-10-15 09:13:00,,1.8776,61.2667,26.94,1425.6997,59.26,155.181
0,2013-10-15 09:13:00,,1.9111,61.2168,27.01,1425.5483,59.26,155.7402
0,2013-10-15 09:13:00,,1.9446,60.1146,27.02,1425.0562,59.26,155.7209
0,2013-10-15 09:13:00,,1.9782,60.8086,27.08,1425.0562,59.26,155.7009
0,2013-10-15 09:14:00,,2.0178,60.3051,26.69,1425.3969,59.25,155.7436
0,2013-10-15 09:14:00,,2.0544,60.3006,26.67,1425.132,59.26,155.3665
0,2013-10-15 09:14:00,,2.094,59.9876,26.37,1425.0562,59.26,155.9077
0,2013-10-15 09:14:00,,2.1306,59.9059,27.0,1425.0562,59.25,156.0739
0,2013-10-15 09:14:00,,2.1671,59.6701,26.54,1425.0562,59.25,155.9856
0,2013-10-15 09:14:00,,2.2037,59.6156,26.47,1425.0562,59.25,155.9911
0,2013-10-15 09:15:00,,2.2403,59.1711,26.32,1424.5641,59.25,156.2635
0,2013-10-15 09:15:00,,2.2769,59.2074,26.23,1424.8291,59.26,156.3097
0,2013-10-15 09:15:00,,2.3165,59.0713,26.22,1424.6398,59.26,156.1649
0,2013-10-15 09:15:00,,2.3592,58.8536,26.0,1424.5641,59.26,156.1814
0,2013-10-15 09:15:00,,2.3927,59.3027,26.14,1424.5641,59.26,156.1283
0,2013-10-15 09:15:00,,2.4293,58.9625,26.18,1424.5641,59.26,156.1973
0,2013-10-15 09:16:00,,2.4689,58.781,26.5,1425.0562,59.26,155.9477
0,2013-10-15 09:16:00,,2.5085,58.9216,26.22,1425.0562,59.26,156.1993
0,2013-10-15 09:16:00,,2.5481,58.5769,26.39,1425.0562,59.26,156.0677
0,2013-10-15 09:16:00,,2.5878,58.332,25.78,1424.4884,59.26,156.5048
0,2013-10-15 09:16:00,,2.6243,58.1642,25.86,1424.1099,59.25,156.48
0,2013-10-15 09:16:00,,2.664,58.332,25.82,1424.5641,59.26,156.3614
0,2013-10-15 09:17:00,,2.7005,58.1959,25.87,1424.1855,59.26,156.4448
0,2013-10-15 09:17:00,,2.7432,58.5588,25.75,1424.3749,59.26,156.2235
0,2013-10-15 09:17:00,,2.7798,58.781,25.63,1424.9426,59.26,156.2407
0,2013-10-15 09:17:00,,2.8224,58.7946,26.4,1424.5641,59.26,156.6289
0,2013-10-15 09:17:00,,2.859,58.8445,25.74,1424.3749,59.26,156.5579
0,2013-10-15 09:17:00,,2.8956,58.9806,25.86,1424.3749,59.26,156.7785
0,2013-10-15 09:18:00,,2.9352,58.9398,25.7,1424.1855,59.26,156.5882
0,2013-10-15 09:18:00,,2.9809,58.5406,26.04,1424.1099,59.26,156.6675
0,2013-10-15 09:18:00,,3.0175,58.8808,25.88,1424.5641,59.26,156.2855
0,2013-10-15 09:18:00,,3.0571,58.5633,26.11,1424.5641,59.26,156.3641
0,2013-10-15 09:18:00,,3.0937,58.8672,26.04,1424.1099,59.26,156.3117
0,2013-10-15 09:18:00,,3.1333,58.7493,25.77,1424.5641,59.26,156.5972
0,2013-10-15 09:19:00,,3.173,59.0668,26.07,1424.5641,59.26,156.0063
0,2013-10-15 09:19:00,,3.2095,59.0849,25.59,1425.0562,59.26,156.0497
0,2013-10-15 09:19:00,,3.2492,59.0487,26.43,1424.1099,59.26,156.1221
0,2013-10-15 09:19:00,,3.2918,58.7674,26.39,1424.5641,60.05,156.289
0,2013-10-15 09:19:00,,3.3254,58.9307,27.54,1424.9048,78.0,155.2996
0,2013-10-15 09:19:00,,3.3619,58.6177,27.73,1424.1099,79.91,157.0598
0,2013-10-15 09:20:00,,3.4016,58.5225,27.98,1423.6178,79.91,157.8548
0,2013-10-15 09:20:00,,3.4381,58.0099,27.85,1423.1256,79.9,158.0575
0,2013-10-15 09:20:00,,3.4778,57.5926,27.35,1422.9364,79.91,158.3098
0,2013-10-15 09:20:00,,3.5174,57.3069,28.09,1423.6178,79.91,158.6167
0,2013-10-15 09:20:00,,3.557,57.5518,28.07,1423.1256,79.92,158.6787
0,2013-10-15 09:20:00,,3.5966,57.2524,27.8,1423.1256,79.92,158.6435
0,2013-10-15 09:21:00,,3.6363,57.6697,27.58,1423.1256,79.92,158.6511
0,2013-10-15 09:21:00,,3.6759,58.1551,28.36,1422.6335,79.9,158.7221
0,2013-10-15 09:21:00,,3.7186,57.6607,28.41,1422.6335,79.91,159.0296
0,2013-10-15 09:21:00,,3.7582,57.6607,28.34,1422.6335,79.92,158.8276
0,2013-10-15 09:21:00,,3.7948,57.6652,28.0,1423.0121,79.92,158.7421
0,2013-10-15 09:21:00,,3.8313,57.9011,28.52,1423.1256,79.92,158.636
0,2013-10-15 09:22:00,,3.871,58.1052,28.58,1423.4285,79.92,158.3933
0,2013-10-15 09:22:00,,3.9106,58.4681,28.82,1423.6178,79.92,158.2133
0,2013-10-15 09:22:00,,3.9502,58.4544,28.64,1423.1256,79.92,158.2747
0,2013-10-15 09:22:00,,3.9898,58.8808,28.03,1423.1256,79.92,158.1933
0,2013-10-15 09:22:00,,4.0234,58.8173,28.41,1423.3906,79.92,158.0306
0,2013-10-15 09:22:00,,4.0599,58.9534,28.73,1422.6714,79.92,158.2912
0,2013-10-15 09:23:00,,4.0996,59.0305,28.79,1423.1256,79.92,158.3822
0,2013-10-15 09:23:00,,4.1392,58.7856,28.44,1422.6335,79.92,159.1703
0,2013-10-15 09:23:00,,4.1819,57.824,28.15,1422.1793,79.91,159.5516
0,2013-10-15 09:23:00,,4.2215,57.9101,27.85,1422.6335,79.91,159.1931
0,2013-10-15 09:23:00,,4.2581,57.9419,28.31,1423.1256,79.91,158.8635
0,2013-10-15 09:23:00,,4.2977,58.4726,28.02,1423.1256,79.91,158.567
0,2013-10-15 09:24:00,,4.3343,58.5225,28.45,1423.3906,79.92,158.4112
0,2013-10-15 09:24:00,,4.3769,58.3501,28.18,1423.6178,79.92,158.0147
0,2013-10-15 09:24:00,,4.4135,58.2458,27.99,1423.1256,80.01,158.1195
0,2013-10-15 09:24:00,,4.4562,58.2277,28.08,1423.6178,80.0,158.1637
0,2013-10-15 09:24:00,,4.4928,58.0326,28.2,1423.6178,80.0,157.883
0,2013-10-15 09:24:00,,4.5293,58.4,28.28,1423.6178,80.01,158.0147
0,2013-10-15 09:25:00,,4.572,58.273,27.84,1423.9963,80.01,157.8824
0,2013-10-15 09:25:00,,4.6086,58.1732,28.33,1423.6178,80.0,157.8706
0,2013-10-15 09:25:00,,4.6512,58.2231,27.87,1423.2393,80.0,157.9106
0,2013-10-15 09:25:00,,4.6909,58.019,28.09,1423.6178,80.01,157.9251
0,2013-10-15 09:25:00,,4.7274,57.9147,28.08,1423.6178,80.0,157.8093
0,2013-10-15 09:25:00,,4.7671,58.0462,28.85,1423.6178,80.0,158.1678
0,2013-10-15 09:26:00,,4.8036,58.3138,27.96,1423.6178,80.01,157.6603
0,2013-10-15 09:26:00,,4.8463,58.0598,27.93,1424.1099,80.0,157.8899
0,2013-10-15 09:26:00,,4.8859,57.8013,27.88,1423.6178,80.0,156.7847
0,2013-10-15 09:26:00,,4.9225,57.5926,27.61,1423.6178,80.0,157.7403
0,2013-10-15 09:26:00,,4.9621,57.6652,27.12,1424.1099,80.0,157.7934
0,2013-10-15 09:26:00,,4.9987,57.706,27.57,1423.6178,80.01,157.7996
0,2013-10-15 09:27:00,,5.0444,57.6334,27.65,1423.6178,80.01,158.134
0,2013-10-15 09:27:00,,5.081,57.5291,28.5,1422.6335,80.01,159.1255
0,2013-10-15 09:27:00,1.0,5.1237,57.4928,28.21,1421.6871,80.0,160.8857
0,2013-10-15 09:27:00,1.0,5.1603,57.0801,28.35,1420.5894,80.0,163.0121
0,2013-10-15 09:27:00,1.0,5.2029,56.9349,29.03,1418.3181,79.99,166.7414
0,2013-10-15 09:27:00,1.0,5.2426,56.309,28.93,1415.4413,80.0,173.0143
0,2013-10-15 09:28:00,1.0,5.2883,54.8529,29.37,1410.2174,80.01,180.8943
0,2013-10-15 09:28:00,1.0,5.337,51.3693,28.04,1405.5234,80.01,189.6293
0,2013-10-15 09:28:00,1.0,5.3889,49.3463,26.47,1407.4161,80.0,185.9909
1,2013-10-16 23:35:00,,21.1196,54.4764,26.43,1646.73,118.31,178.6921
1,2013-10-16 23:35:00,,21.4305,55.0298,26.16,1648.0927,118.31,177.8868
1,2013-10-16 23:35:00,,21.7566,54.9346,25.09,1648.6984,118.31,176.5568
1,2013-10-16 23:35:00,,22.0492,55.2748,26.76,1648.6984,118.3,178.0454
1,2013-10-16 23:35:00,,22.3723,55.3655,26.39,1647.4113,118.3,178.6949
1,2013-10-16 23:35:00,,22.6863,52.6076,25.19,1646.73,118.3,181.3604
1,2013-10-16 23:36:00,,22.985,53.5103,25.37,1645.9349,118.3,181.7879
1,2013-10-16 23:36:00,,23.3142,54.4492,25.24,1646.4271,118.31,181.0453
1,2013-10-16 23:36:00,,23.622,54.2542,25.32,1646.73,118.3,180.7378
1,2013-10-16 23:36:00,,23.9481,54.7032,26.26,1646.3514,118.29,181.9023
1,2013-10-16 23:36:00,,24.2621,54.6443,26.36,1644.7993,100.27,182.529
1,2013-10-16 23:36:00,,24.5577,56.3271,27.37,1646.692,97.37,182.4642
1,2013-10-16 23:37:00,,24.8686,56.7716,27.62,1647.3734,97.36,180.9343
1,2013-10-16 23:37:00,,25.1765,56.6809,28.53,1646.73,97.46,179.365
1,2013-10-16 23:37:00,,25.4996,56.1139,25.85,1648.6984,97.46,177.9082
1,2013-10-16 23:37:00,,25.8105,56.3951,26.45,1648.0548,97.47,179.1237
1,2013-10-16 23:37:00,,26.1061,56.5221,25.93,1647.3734,97.47,178.5459
1,2013-10-16 23:37:00,,26.4353,56.0141,25.5,1648.0548,97.46,177.9385
1,2013-10-16 23:38:00,,26.7462,56.2137,26.06,1648.0548,97.46,177.5145
1,2013-10-16 23:38:00,,27.054,57.1436,26.7,1648.6984,97.45,177.1539
1,2013-10-16 23:38:00,,27.3619,56.4723,26.3,1649.3419,97.46,177.0518
1,2013-10-16 23:38:00,,27.6728,56.3725,25.43,1649.9097,97.47,176.0176
1,2013-10-16 23:38:00,,27.9684,55.8191,25.07,1648.774,97.46,175.313
1,2013-10-16 23:38:00,,28.2824,56.2908,26.69,1648.6984,97.47,176.8774
1,2013-10-16 23:39:00,,28.6055,56.8487,25.95,1648.6984,97.46,175.9846
1,2013-10-16 23:39:00,,28.6207,56.9712,25.77,1649.4933,97.46,176.4665
1,2013-10-16 23:39:00,,29.2151,56.3316,25.35,1649.9854,97.46,176.5216
1,2013-10-16 23:39:00,,29.5412,56.631,27.96,1649.9097,97.46,176.5347
1,2013-10-16 23:39:00,,29.8552,57.1708,25.72,1649.9854,97.46,175.615
1,2013-10-16 23:39:00,,29.8704,54.549,24.26,1649.0012,97.46,176.2114
1,2013-10-16 23:40:00,,29.8704,54.8983,11.25,1001.355,20.6,145.338
1,2013-10-16 23:40:00,,29.8704,57.3069,8.16,0.0,3.16,82.4089
1,2013-10-16 23:40:00,,29.8704,59.0441,5.01,0.0,4.23,40.8259
1,2013-10-16 23:40:00,,29.8704,60.2779,2.31,0.0,-0.08,15.5877
1,2013-10-16 23:40:00,,29.8704,60.4956,1.28,0.0,0.82,11.4129
1,2013-10-16 23:40:00,,29.8491,61.5434,1.08,0.0,-0.14,10.3159
1,2013-10-16 23:41:00,,29.8277,15.6943,-0.02,0.0,-0.14,10.3008
1,2013-10-16 23:41:00,,29.8277,17.3318,-0.02,0.0,-0.13,10.3435
1,2013-10-16 23:41:00,,29.8277,15.9438,0.02,0.0,-0.14,10.3739
1,2013-10-16 23:41:00,,29.8277,15.15,-0.02,0.0,-0.14,10.3573
1,2013-10-16 23:41:00,,29.8277,13.0453,0.64,0.0,11.16,9.9133
1,2013-10-16 23:41:00,,29.8277,12.433,0.59,0.0,11.16,8.1434
1,2013-10-16 23:42:00,,29.8277,12.188,0.84,0.0,11.16,5.1711
1,2013-10-16 23:42:00,,29.907,14.2882,0.0,0.0,-0.14,2.5545
1,2013-10-16 23:42:00,,29.846,16.3747,-0.02,0.0,-0.14,1.7982
1,2013-10-16 23:42:00,,29.8399,13.4173,-0.02,0.0,-0.14,1.8188
1,2013-10-16 23:42:00,,29.8399,14.7145,23.82,0.0,-0.04,2.0926
1,2013-10-16 23:42:00,,29.8399,14.5694,1.92,0.0,8.98,2.2194
1,2013-10-16 23:43:00,,29.8399,14.7554,0.42,0.0,10.63,2.2884
1,2013-10-16 23:43:00,,29.8399,13.6214,0.44,0.0,11.16,2.3387
1,2013-10-16 23:43:00,,29.9192,13.576,0.33,0.0,11.16,2.3739
1,2013-10-16 23:43:00,,30.3002,13.3129,-0.02,0.0,-0.14,2.398
1,2013-10-16 23:43:00,,30.6781,13.2222,-0.02,0.0,-0.14,2.5042
1,2013-10-16 23:43:00,,31.0225,13.2404,-0.02,0.0,-0.14,2.56
1,2013-10-16 23:44:00,,31.2633,15.3859,-0.01,0.0,-0.15,2.6179
1,2013-10-16 23:44:00,,31.3883,15.5219,-0.02,0.0,-0.14,2.6428
1,2013-10-16 23:44:00,,31.2115,17.1004,-0.02,0.0,-0.14,2.6421
1,2013-10-16 23:44:00,,29.7576,17.4814,-0.02,0.0,-0.14,2.5442
1,2013-10-16 23:44:00,,29.1968,14.3879,-0.02,0.0,-0.15,2.4814
1,2013-10-16 23:44:00,,29.1419,14.651,-0.02,0.0,-0.14,2.4669
1,2013-10-16 23:45:00,,24.4084,18.7016,-0.02,0.0,-0.14,2.0733
1,2013-10-16 23:45:00,,16.1879,18.9964,-0.02,0.0,-0.14,0.9818
1,2013-10-16 23:45:00,,6.5349,18.4748,-0.02,0.0,-0.14,0.2434
1,2013-10-16 23:45:00,,3.2217,14.9141,-0.02,0.0,-0.14,0.2551
1,2013-10-16 23:45:00,,3.2217,15.336,-0.02,0.0,-0.14,0.2627
1,2013-10-16 23:45:00,,2.0544,18.1664,0.17,0.0,11.16,0.2496
1,2013-10-16 23:46:00,,1.5088,15.2679,0.19,0.0,11.16,0.2468
1,2013-10-16 23:46:00,,1.5088,15.1727,0.07,0.0,11.16,0.2441
1,2013-10-16 23:46:00,,1.0485,15.1772,0.17,0.0,11.16,0.2372
1,2013-10-16 23:46:00,,1.0089,15.1908,0.11,0.0,11.16,0.2351
1,2013-10-16 23:46:00,,0.951,13.7529,0.3,0.0,11.16,0.2358
1,2013-10-16 23:46:00,,0.951,14.5739,0.13,0.0,11.15,0.2351
1,2013-10-16 23:47:00,,0.951,15.209,1.14,0.0,11.15,0.2255
1,2013-10-16 23:47:00,,0.951,14.9187,1.57,0.0,-0.14,0.2255
1,2013-10-16 23:47:00,,0.951,16.4473,-0.02,0.0,-0.14,0.2034
1,2013-10-16 23:47:00,,0.951,16.5652,2.09,0.0,-0.13,0.2289
1,2013-10-16 23:47:00,,0.951,16.5833,-0.02,0.0,-0.14,0.233
1,2013-10-16 23:47:00,,0.951,16.7875,-0.02,0.0,-0.14,0.2255
1,2013-10-16 23:48:00,,0.951,16.6922,-0.02,0.0,-0.14,0.2324
1,2013-10-16 23:48:00,,1.0546,60.1101,1.83,0.0,7.65,0.2613
1,2013-10-16 23:48:00,,1.0546,60.0647,-0.02,0.0,-0.14,0.1917
1,2013-10-16 23:48:00,,1.0546,59.9604,-0.01,0.0,-0.14,0.2206
1,2013-10-16 23:48:00,,1.0546,59.9921,-0.02,0.0,-0.15,0.2234
1,2013-10-16 23:48:00,,1.0546,59.8878,-0.02,0.0,-0.15,0.2165
1,2013-10-16 23:49:00,,1.0546,59.9558,-0.01,0.0,-0.15,0.211
1,2013-10-16 23:49:00,,1.0546,59.8334,-0.02,0.0,-0.14,0.2103
1,2013-10-16 23:49:00,,1.0546,59.8878,-0.02,0.0,-0.14,0.2124
1,2013-10-16 23:49:00,,1.0546,59.8651,-0.02,0.0,-0.14,0.211
1,2013-10-16 23:49:00,,1.0546,59.8379,-0.02,0.0,-0.14,0.2089
1,2013-10-16 23:49:00,,1.0546,59.7971,-0.02,0.0,-0.14,0.2096
1,2013-10-16 23:50:00,,1.0546,59.8697,-0.02,0.0,-0.14,0.2062
1,2013-10-16 23:50:00,,1.0546,59.8198,-0.02,0.0,-0.14,0.2062
1,2013-10-16 23:50:00,,1.0546,59.915,-0.02,0.0,-0.14,0.2055
1,2013-10-16 23:50:00,,1.0546,60.0828,18.62,0.0,31.31,0.233
1,2013-10-16 23:50:00,,1.0546,60.6408,21.41,0.0,31.32,24.4123
1,2013-10-16 23:50:00,,1.0546,59.7336,21.96,1032.8118,31.31,49.0858
1,2013-10-16 23:51:00,,1.0546,58.0417,21.95,1627.3108,31.38,81.9911
1,2013-10-16 23:51:00,,1.0546,56.69,21.55,1701.0885,31.41,112.7369
1,2013-10-16 23:51:00,,1.0546,55.6649,20.89,1677.1647,31.41,129.6042
1,2013-10-16 23:51:00,,1.0546,55.0208,23.62,1674.9691,55.76,141.0764
1,2013-10-16 23:51:00,,1.0546,54.5082,27.19,1665.657,106.95,147.4272
1,2013-10-16 23:51:00,,1.1948,53.0249,24.22,1665.1271,118.19,157.5866
1,2013-10-16 23:52:00,,1.4722,54.2224,25.59,1656.4963,118.19,163.676
1,2013-10-16 23:52:00,,1.7374,53.9004,26.14,1655.1714,118.19,168.3555
1,2013-10-16 23:52:00,,2.0269,54.6987,26.38,1651.9159,118.18,170.6246
1,2013-10-16 23:52:00,,2.2769,54.3086,25.79,1650.9318,118.2,172.3379
1,2013-10-16 23:52:00,,2.5664,53.9548,24.37,1651.2725,118.19,173.2549
1,2013-10-16 23:52:00,,2.8438,53.4559,24.87,1651.1967,118.18,174.8179
1,2013-10-16 23:53:00,,3.1212,53.415,24.77,1650.6289,118.18,175.3633
1,2013-10-16 23:53:00,,3.3833,53.4921,25.28,1650.1747,118.19,175.8398
1,2013-10-16 23:53:00,,3.6789,53.7915,25.19,1650.6289,118.18,175.4626
1,2013-10-16 23:53:00,,3.9563,52.6485,25.31,1650.6289,118.19,176.6333
1,2013-10-16 23:53:00,,4.2337,54.3358,25.07,1650.6289,118.19,175.7598
1,2013-10-16 23:53:00,,4.508,54.3358,25.89,1650.099,118.2,176.6313
